arduino_timestamp,elapsed_time,capacitive_value
30308,31.22,6
30328,31.24,4
30348,31.26,4
30368,31.28,5
30388,31.3,22
30408,31.33,40
30428,31.34,39
30448,31.36,16
30468,31.38,6
30488,31.4,5
30508,31.42,6
30528,31.44,5
30548,31.46,5
30568,31.48,34
30588,31.5,52
30608,31.52,85
30628,31.55,98
30648,31.56,39
30668,31.58,8
30688,31.6,7
30708,31.63,5
30728,31.65,6
30748,31.66,18
30768,31.68,69
30788,31.71,100
30808,31.72,139
30828,31.74,110
30854,31.77,7
30874,31.79,3
30894,31.81,6
30914,31.83,4
30934,31.85,19
30954,31.87,69
30974,31.89,86
30994,31.91,95
31014,31.93,79
31034,31.95,5
31054,31.97,4
31074,31.99,2
31094,32.01,1
31114,32.02,11
31134,32.05,36
31154,32.07,59
31174,32.08,57
31194,32.11,18
31214,32.13,6
31234,32.15,5
31254,32.17,5
31275,32.18,6
31295,32.21,50
31315,32.23,79
31335,32.25,90
31355,32.27,35
31375,32.29,7
31395,32.31,6
31415,32.33,5
31435,32.35,3
31455,32.37,6
31475,32.39,77
31495,32.4,87
31515,32.43,93
31535,32.45,85
31555,32.47,5
31575,32.49,5
31595,32.51,7
31616,32.53,4
31636,32.56,5
31656,32.57,51
31676,32.59,91
31696,32.61,122
31716,32.63,18
31736,32.65,5
31756,32.67,4
31776,32.69,6
31796,32.71,4
31816,32.73,5
31836,32.74,4
31856,32.77,85
31876,32.79,105
31896,32.81,51
31916,32.83,4
31936,32.85,5
31956,32.87,5
31976,32.89,4
31996,32.91,6
32016,32.93,5
32036,32.95,26
32056,32.97,76
32076,32.99,66
32096,33.01,7
32116,33.03,5
32136,33.05,4
32156,33.08,5
32176,33.09,6
32196,33.11,5
32216,33.12,8
32236,33.15,30
32256,33.17,32
32276,33.19,25
32296,33.21,7
32316,33.23,4
32336,33.25,7
32356,33.27,4
32376,33.29,3
32396,33.31,11
32416,33.33,43
32436,33.35,69
32456,33.37,83
32476,33.39,15
32496,33.41,6
32516,33.43,5
32536,33.44,5
32556,33.47,6
32576,33.49,8
32596,33.51,40
32616,33.53,77
32636,33.55,92
32656,33.57,66
32676,33.59,6
32696,33.61,5
32716,33.63,6
32736,33.65,4
32756,33.67,5
32776,33.69,39
32796,33.71,116
32816,33.73,175
32836,33.75,184
32856,33.78,168
32876,33.79,6
32896,33.81,5
32916,33.83,5
32936,33.85,6
32956,33.87,3
32976,33.89,6
32996,33.91,4
33016,33.93,5
33036,33.94,5
33056,33.97,6
33076,33.99,4
33096,34.01,6
33116,34.03,6
33136,34.05,5
