arduino_timestamp,elapsed_time,capacitive_value
30808,31.72,13
30828,31.74,14
30848,31.76,11
30868,31.78,14
30888,31.8,12
30908,31.82,13
30928,31.84,13
30948,31.86,201
30968,31.88,380
30988,31.9,409
31008,31.92,411
31028,31.94,188
31048,31.96,9
31068,31.98,13
31088,32.0,12
31108,32.02,14
31128,32.04,13
31148,32.06,12
31168,32.08,237
31188,32.1,385
31208,32.12,412
31228,32.14,425
31248,32.16,300
31268,32.18,15
31288,32.2,14
31308,32.22,12
31328,32.24,13
31348,32.26,14
31368,32.28,143
31388,32.3,290
31408,32.32,331
31428,32.34,244
31448,32.36,14
31468,32.38,13
31488,32.4,12
31508,32.42,14
31528,32.44,11
31548,32.46,46
31568,32.48,227
31588,32.5,321
31608,32.52,345
31628,32.54,333
31648,32.56,34
31668,32.58,13
31688,32.6,11
31708,32.62,13
31728,32.64,14
31748,32.66,13
31768,32.68,34
31788,32.7,275
31808,32.72,372
31828,32.74,414
31848,32.76,409
31868,32.78,275
31888,32.8,12
31908,32.82,13
31928,32.84,11
31948,32.86,12
31968,32.88,12
31988,32.9,12
32008,32.92,186
32028,32.94,326
32048,32.96,355
32068,32.98,333
32088,33.0,13
32108,33.02,12
32128,33.04,14
32148,33.06,13
32168,33.08,14
32188,33.1,11
32208,33.12,12
32228,33.14,67
32248,33.16,143
32268,33.18,170
32288,33.2,131
32308,33.22,13
32328,33.24,12
32348,33.26,14
32368,33.28,10
32388,33.3,13
32408,33.32,12
32428,33.34,182
32448,33.36,318
32468,33.38,378
32488,33.4,385
32508,33.42,371
32528,33.44,18
32548,33.46,13
32568,33.48,13
32588,33.5,11
32608,33.52,13
32628,33.54,12
32648,33.56,296
32668,33.58,375
32688,33.6,405
32708,33.62,369
32728,33.64,15
32748,33.66,13
32768,33.68,11
32788,33.7,12
32808,33.72,12
32828,33.74,235
32848,33.76,433
32868,33.78,493
32888,33.8,492
32908,33.82,482
32928,33.84,347
32948,33.86,14
32968,33.88,14
32988,33.9,11
33008,33.92,12
33028,33.94,13
33048,33.96,12
33068,33.98,196
33088,34.0,352
33108,34.02,381
33128,34.04,278
33148,34.06,12
33168,34.08,12
33188,34.1,13
33208,34.12,12
33228,34.14,10
33248,34.16,13
33268,34.18,11
33288,34.2,13
33308,34.22,12
33328,34.24,13
33348,34.26,11
33368,34.28,13
33388,34.3,10
33408,34.32,12
33428,34.34,14
33448,34.36,11
33468,34.38,14
33488,34.4,14
33508,34.42,11
33528,34.44,12
33548,34.46,13
33568,34.48,14
33588,34.5,67
33608,34.52,143
33628,34.54,150
33648,34.56,152
33668,34.58,83
33688,34.6,14
33708,34.62,13
33728,34.64,9
33748,34.66,10
33768,34.68,13
33788,34.7,11
33808,34.72,13
33828,34.74,12
33848,34.76,11
33868,34.78,11
33888,34.8,14
33908,34.82,10
33928,34.84,11
33948,34.86,12
33968,34.88,11
33988,34.9,13
34008,34.92,11
34028,34.94,13
34048,34.96,14
34068,34.98,11
34088,35.0,12
34108,35.02,13
34128,35.04,12
34148,35.06,13
34168,35.08,12
34188,35.1,12
34208,35.12,12
34228,35.14,13
34248,35.16,14
34268,35.18,11
34288,35.2,12
34308,35.22,13
34328,35.24,11
34348,35.26,13
34368,35.28,10
34388,35.3,11
34408,35.32,12
34428,35.34,11
34448,35.36,12
34468,35.38,11
34488,35.4,13
34508,35.42,12
34528,35.44,14
34548,35.46,11
34568,35.48,12
34588,35.5,11
34608,35.52,12
34628,35.54,13
34648,35.56,8
34668,35.58,13
34688,35.6,12
34708,35.62,10
34728,35.64,13
34748,35.66,12
34768,35.68,14
34788,35.7,13
34808,35.72,13
34828,35.74,12
34848,35.76,10
34868,35.78,14
34888,35.8,13
34908,35.82,9
34928,35.84,14
34948,35.86,12
34968,35.88,12
34988,35.9,12
35008,35.92,14
35028,35.94,14
35048,35.96,13
35068,35.98,11
35088,36.0,11
35108,36.02,11
35128,36.04,12
35148,36.06,10
35168,36.08,12
35188,36.1,12
35208,36.12,13
35228,36.14,12
35248,36.16,10
35268,36.18,13
35288,36.2,12
35308,36.22,13
35328,36.24,11
35348,36.26,12
35368,36.28,12
35388,36.3,10
35408,36.32,13
35428,36.34,12
35448,36.36,9
35468,36.38,11
35488,36.4,10
35508,36.42,10
35528,36.44,10
35548,36.46,11
35568,36.48,12
35588,36.5,11
35608,36.52,12
35628,36.54,13
35648,36.56,12
35668,36.58,10
35688,36.6,11
35708,36.62,13
35728,36.64,10
35748,36.66,9
35768,36.68,11
35788,36.7,10
35808,36.72,12
35828,36.74,11
35848,36.76,8
35868,36.78,13
35888,36.8,9
35908,36.82,10
35928,36.84,12
35948,36.86,12
35968,36.88,13
35988,36.9,12
36008,36.92,13
36028,36.94,14
36048,36.96,12
36068,36.98,13
36088,37.0,12
36108,37.02,9
36128,37.04,13
36148,37.06,12
36168,37.08,14
36188,37.1,11
36208,37.12,13
36228,37.14,13
36248,37.16,10
36268,37.18,13
36288,37.2,12
36308,37.22,14
36328,37.24,13
36348,37.26,10
36368,37.28,12
36388,37.3,14
36408,37.32,12
36428,37.34,11
36448,37.36,14
36468,37.38,11
36488,37.4,11
36508,37.42,13
36528,37.44,13
36548,37.46,13
36568,37.48,13
36588,37.5,10
36608,37.52,12
36628,37.54,11
36648,37.56,11
36668,37.58,11
36688,37.6,13
36708,37.62,11
36728,37.64,11
36748,37.66,11
36768,37.68,14
36788,37.7,11
36808,37.72,13
36828,37.74,13
36848,37.76,12
36868,37.78,11
36888,37.8,11
36908,37.82,13
36928,37.84,12
36948,37.86,12
36968,37.88,12
36988,37.9,12
37008,37.92,9
37028,37.94,11
37048,37.96,13
37068,37.98,14
37088,38.0,12
37108,38.02,12
37128,38.04,11
37148,38.06,11
37168,38.08,10
37188,38.1,13
37208,38.12,14
37228,38.14,13
37248,38.16,10
37268,38.18,9
37288,38.2,12
37308,38.22,11
37328,38.24,8
37348,38.26,12
37368,38.28,11
37388,38.3,14
37408,38.32,11
37428,38.34,11
37448,38.36,12
37468,38.38,13
37488,38.4,10
37508,38.42,11
37528,38.44,13
37548,38.46,14
37568,38.48,14
37588,38.5,12
37608,38.52,15
37628,38.54,16
37648,38.56,34
37668,38.58,57
37688,38.6,108
37708,38.62,142
37728,38.64,155
37748,38.66,143
37768,38.68,18
37788,38.7,13
37808,38.72,12
37828,38.74,12
37848,38.76,13
37868,38.78,13
37888,38.8,11
37908,38.82,11
37928,38.84,34
37948,38.86,51
37968,38.88,72
37988,38.9,87
38008,38.92,95
38028,38.94,40
38048,38.96,28
38068,38.98,13
38088,39.0,11
38108,39.02,11
38128,39.04,12
38148,39.06,12
38168,39.08,14
38188,39.1,14
38208,39.12,49
38228,39.14,63
38248,39.16,98
38268,39.18,148
38288,39.2,155
38308,39.22,157
38328,39.24,92
38348,39.26,14
38368,39.28,14
38388,39.3,12
38408,39.32,11
38428,39.34,13
38448,39.36,13
38468,39.38,12
38488,39.4,12
38508,39.42,12
38528,39.44,12
38548,39.46,42
38568,39.48,112
38588,39.5,151
38608,39.52,170
38628,39.54,170
38648,39.56,17
38668,39.58,14
38688,39.6,13
38708,39.62,14
38728,39.64,11
38748,39.66,12
38768,39.68,12
38788,39.7,11
38808,39.72,11
38828,39.74,11
38848,39.76,11
38868,39.78,12
38888,39.8,10
38908,39.82,14
38928,39.84,12
38948,39.86,10
38968,39.88,11
38988,39.9,13
39008,39.92,13
39028,39.94,13
39048,39.96,13
39068,39.98,13
39088,40.0,13
39108,40.02,12
39128,40.04,11
39148,40.06,13
39168,40.08,11
39188,40.1,12
39208,40.12,12
39228,40.14,13
39248,40.16,18
39268,40.18,40
39288,40.2,74
39308,40.22,95
39328,40.24,102
39348,40.26,86
39368,40.28,13
39388,40.3,12
39408,40.32,12
39428,40.34,10
39448,40.36,10
39468,40.38,13
39488,40.4,12
39508,40.42,14
39528,40.44,11
39548,40.46,12
39568,40.48,14
39588,40.5,12
39608,40.52,9
39628,40.54,12
39648,40.56,13
39668,40.58,11
39688,40.6,12
39708,40.62,13
39728,40.64,12
39748,40.66,14
39768,40.68,11
39788,40.7,14
39808,40.72,14
39828,40.74,199
39848,40.76,238
39868,40.78,254
39888,40.8,73
39908,40.82,12
39928,40.84,13
39948,40.86,13
39968,40.88,11
39988,40.9,12
40008,40.92,13
40028,40.94,0
40048,40.96,0
40068,40.98,2
40088,41.0,0
40108,41.02,0
40128,41.04,2
40148,41.06,3
40168,41.08,3
40188,41.1,2
40208,41.12,3
40228,41.14,3
40248,41.16,1
40268,41.18,1
40288,41.2,2
40308,41.22,4
40328,41.24,3
40348,41.26,3
40368,41.28,2
40388,41.3,3
40408,41.32,2
40428,41.34,1
40448,41.36,1
40468,41.38,3
40488,41.4,4
40508,41.42,3
40528,41.44,1
40548,41.46,3
40568,41.48,4
40588,41.5,2
40608,41.52,2
40628,41.54,2
40648,41.56,2
40668,41.58,2
40688,41.6,2
40708,41.62,4
40728,41.64,3
40748,41.66,1
40768,41.68,4
40788,41.7,1
40808,41.72,1
40828,41.74,4
40848,41.76,2
40868,41.78,2
40888,41.8,2
40908,41.82,1
40928,41.84,2
40948,41.86,2
40968,41.88,2
40988,41.9,4
41008,41.92,2
41028,41.94,10
41048,41.96,22
41068,41.98,24
41088,42.0,27
41108,42.02,0
41128,42.04,2
41148,42.06,1
41168,42.08,3
41188,42.1,1
41208,42.12,4
41228,42.14,1
41248,42.16,3
41268,42.18,8
41288,42.2,15
41308,42.22,6
41328,42.24,2
41348,42.26,1
41368,42.28,2
41388,42.3,3
41408,42.32,3
41428,42.34,1
41448,42.36,4
41468,42.38,3
41488,42.4,3
41508,42.42,3
41528,42.44,2
41548,42.46,1
41568,42.48,4
41588,42.5,1
41608,42.52,0
41628,42.54,3
41648,42.56,3
41668,42.58,1
41688,42.6,0
41708,42.62,3
41728,42.64,3
41748,42.66,4
41768,42.68,3
41788,42.7,4
41808,42.72,5
41828,42.74,2
41848,42.76,4
41868,42.78,3
41888,42.8,3
41908,42.82,1
41928,42.84,4
41948,42.86,4
41968,42.88,3
41988,42.9,5
42008,42.92,2
42028,42.94,1
42048,42.96,5
42068,42.98,1
42088,43.0,5
42108,43.02,2
42128,43.04,5
42148,43.06,2
42168,43.08,3
42188,43.1,3
42208,43.12,2
42228,43.14,4
42248,43.16,4
42268,43.18,4
42288,43.2,4
42308,43.22,3
42328,43.24,1
42348,43.26,4
42368,43.28,5
42388,43.3,5
42408,43.32,4
42428,43.34,4
42448,43.36,3
42468,43.38,4
42488,43.4,3
42508,43.42,3
42528,43.44,2
42548,43.46,2
42568,43.48,4
42588,43.5,3
42608,43.52,5
42628,43.54,2
42648,43.56,3
42668,43.58,2
42688,43.6,3
42708,43.62,5
42728,43.64,3
42748,43.66,2
42768,43.68,5
42788,43.7,5
42808,43.72,4
42828,43.74,4
42848,43.76,4
42868,43.78,7
42888,43.8,29
42908,43.82,52
42928,43.84,72
42948,43.86,76
42968,43.88,74
42988,43.9,31
43008,43.92,3
43028,43.94,4
43048,43.96,5
43068,43.98,3
43088,44.0,13
43108,44.02,20
43128,44.04,37
43148,44.06,45
43168,44.08,17
43188,44.1,6
43208,44.12,5
43228,44.14,2
43248,44.16,1
43268,44.18,4
43288,44.2,4
43308,44.22,18
43328,44.24,42
43348,44.26,102
43368,44.28,121
43388,44.3,85
43408,44.32,5
43428,44.34,3
43448,44.36,3
43468,44.38,4
43488,44.4,5
43508,44.42,5
43528,44.44,32
43548,44.46,105
43568,44.48,159
43588,44.5,171
43608,44.52,160
43628,44.54,52
43648,44.56,6
43668,44.58,4
43688,44.6,4
43708,44.62,5
43728,44.64,3
43748,44.66,4
43768,44.68,144
43788,44.7,246
43808,44.72,266
43828,44.74,220
43848,44.76,141
43868,44.78,5
43888,44.8,3
43908,44.82,4
43928,44.84,4
43948,44.86,97
43968,44.88,204
43988,44.9,285
44008,44.92,309
44028,44.94,311
44048,44.96,233
44068,44.98,2
44088,45.0,2
44108,45.02,2
44128,45.04,3
44148,45.06,4
44168,45.08,67
44188,45.1,151
44208,45.12,260
44228,45.14,287
44248,45.16,280
44268,45.18,195
44288,45.2,6
44308,45.22,4
44328,45.24,3
44348,45.26,4
44368,45.28,4
44388,45.3,4
44408,45.32,3
44428,45.34,72
44448,45.36,185
44468,45.38,208
44488,45.4,216
44508,45.42,189
44528,45.44,26
44548,45.46,4
44568,45.48,2
44588,45.5,4
44608,45.52,4
44628,45.54,5
44648,45.56,106
44668,45.58,183
44688,45.6,227
44708,45.62,209
44728,45.64,5
44748,45.66,4
44768,45.68,4
44788,45.7,3
44808,45.72,4
44828,45.74,123
44848,45.76,262
44868,45.78,377
44888,45.8,425
44908,45.82,444
44928,45.84,446
44948,45.86,423
44968,45.88,6
44988,45.9,1
45008,45.92,5
45028,45.94,2
45048,45.96,5
45068,45.98,62
45088,46.0,178
45108,46.02,254
45128,46.04,294
45148,46.06,309
45168,46.08,280
45188,46.1,91
45208,46.12,5
45228,46.14,3
45248,46.16,2
45268,46.18,4
45288,46.2,4
45308,46.22,136
45328,46.24,292
45348,46.26,360
45368,46.28,375
45388,46.3,372
45408,46.32,362
45428,46.34,172
45448,46.36,3
45468,46.38,5
45488,46.4,2
45508,46.42,3
45528,46.44,3
45548,46.46,5
45568,46.48,325
45588,46.5,420
45608,46.52,459
45628,46.54,452
45648,46.56,453
45668,46.58,167
45688,46.6,4
45708,46.62,5
45728,46.64,5
45748,46.66,2
45768,46.68,3
45788,46.7,210
45808,46.72,368
45828,46.74,435
45848,46.76,459
45868,46.78,475
45888,46.8,471
45908,46.82,370
45928,46.84,6
45948,46.86,4
45968,46.88,4
45988,46.9,3
46008,46.92,130
46028,46.94,430
46048,46.96,503
46068,46.98,538
46088,47.0,554
46108,47.02,551
46128,47.04,536
46148,47.06,142
46168,47.08,7
46188,47.1,3
46208,47.12,3
46228,47.14,2
46248,47.16,176
46268,47.18,390
46288,47.2,435
46308,47.22,475
46328,47.24,480
46348,47.26,478
46368,47.28,335
46388,47.3,3
46408,47.32,4
46428,47.34,5
46448,47.36,4
46468,47.38,4
46488,47.4,18
46508,47.42,300
46528,47.44,383
46548,47.47,402
46568,47.48,401
46588,47.5,342
46608,47.52,16
46628,47.54,5
46648,47.56,4
46668,47.58,5
46688,47.6,70
46708,47.62,288
46728,47.64,429
46748,47.66,478
46768,47.68,504
46788,47.7,491
46808,47.72,369
46828,47.74,88
46848,47.76,2
46868,47.78,5
46888,47.8,259
46908,47.82,361
46928,47.84,464
46948,47.86,484
46968,47.88,487
46988,47.9,424
47008,47.92,310
47028,47.94,4
47048,47.96,4
47068,47.98,4
47088,48.0,4
47108,48.02,250
47128,48.04,514
47148,48.06,562
47168,48.08,573
47188,48.1,549
47208,48.12,420
47228,48.14,107
47248,48.16,3
47268,48.18,5
47288,48.2,2
47308,48.22,239
47328,48.24,467
47348,48.26,538
47368,48.28,574
47388,48.3,578
47408,48.32,570
47428,48.34,444
47448,48.36,5
47468,48.38,3
47488,48.4,3
47508,48.42,4
47528,48.44,3
47548,48.46,3
47568,48.48,3
47588,48.5,0
47608,48.52,3
47628,48.54,3
47648,48.56,5
47668,48.58,5
47688,48.6,3
47708,48.62,3
47728,48.64,3
47748,48.66,4
47768,48.68,5
47788,48.7,4
47808,48.72,3
47828,48.74,4
47848,48.76,4
47868,48.78,5
47888,48.8,2
47908,48.82,3
47928,48.84,4
47948,48.86,2
47968,48.88,5
47988,48.9,3
48008,48.92,3
48028,48.94,3
48048,48.96,5
48068,48.98,4
48088,49.0,5
48108,49.02,1
48128,49.04,4
48148,49.06,3
48168,49.08,5
48188,49.1,6
48208,49.12,3
48228,49.14,4
48248,49.16,3
48268,49.18,3
48288,49.2,2
48308,49.22,5
48328,49.24,5
48348,49.26,3
48368,49.28,5
48388,49.3,5
48408,49.32,4
48428,49.34,6
48448,49.36,4
48468,49.38,6
48488,49.4,4
48508,49.42,5
48528,49.44,3
48548,49.46,5
48568,49.48,6
48588,49.5,2
48608,49.52,4
48628,49.54,6
48648,49.56,5
48668,49.58,6
48688,49.6,4
48708,49.62,5
48728,49.64,5
48748,49.66,4
48768,49.68,5
48788,49.7,4
48808,49.72,4
48828,49.74,4
48848,49.76,5
48868,49.78,3
48888,49.8,3
48908,49.82,5
48928,49.84,4
48948,49.86,4
48968,49.88,4
48988,49.9,4
49008,49.92,3
49028,49.94,4
49048,49.96,5
49068,49.98,4
49088,50.0,3
49108,50.02,3
49128,50.04,4
49148,50.06,5
49168,50.08,4
49188,50.1,2
49208,50.12,5
49228,50.14,4
49248,50.16,5
49268,50.18,4
49288,50.2,4
49308,50.22,5
49328,50.24,4
49348,50.26,4
49368,50.28,5
49388,50.3,5
49408,50.32,3
49428,50.34,6
49448,50.36,4
49468,50.38,5
49488,50.4,4
49508,50.42,5
49528,50.44,5
49548,50.46,4
49568,50.48,4
49588,50.5,4
49608,50.52,4
49628,50.54,5
49648,50.56,5
49668,50.58,4
49688,50.6,5
49708,50.62,4
49728,50.64,5
49748,50.66,6
49768,50.68,4
49788,50.7,6
49808,50.72,6
49828,50.74,4
49848,50.76,5
49868,50.78,3
49888,50.8,6
49908,50.82,4
49928,50.84,3
49948,50.86,6
49968,50.88,6
49988,50.9,6
50008,50.92,5
50028,50.94,5
50048,50.96,3
50068,50.98,6
50088,51.0,4
50108,51.02,5
50128,51.04,5
50148,51.06,7
50168,51.08,6
50188,51.1,4
50208,51.12,6
50228,51.14,6
50248,51.16,6
50268,51.18,5
50288,51.2,5
50308,51.22,4
50328,51.24,6
50348,51.26,6
50368,51.28,5
50388,51.3,4
50408,51.32,7
50428,51.34,6
50448,51.36,5
50468,51.38,5
50488,51.4,3
50508,51.42,5
50528,51.44,4
50548,51.46,4
50568,51.48,5
50588,51.5,5
50608,51.52,4
50628,51.54,5
50648,51.56,5
50668,51.58,6
50688,51.6,4
50708,51.62,5
50728,51.64,5
50748,51.66,6
50768,51.68,6
50788,51.7,4
50808,51.72,6
50828,51.74,5
50848,51.76,6
50868,51.78,5
50888,51.8,6
50908,51.82,5
50928,51.84,4
50948,51.86,6
50968,51.88,5
50988,51.9,4
51008,51.92,5
51028,51.94,6
51048,51.96,6
51068,51.98,5
51088,52.0,3
51108,52.02,6
51128,52.04,6
51148,52.06,5
51168,52.08,3
51188,52.1,3
51208,52.12,3
51228,52.14,4
51248,52.16,4
51268,52.18,5
51288,52.2,5
51308,52.22,5
51328,52.24,6
51348,52.26,5
51368,52.28,3
51388,52.3,7
51408,52.32,5
51428,52.34,4
51448,52.36,5
51468,52.38,4
51488,52.4,5
51508,52.42,5
51528,52.44,6
51548,52.46,3
51568,52.48,6
51588,52.5,4
51608,52.52,6
51628,52.54,5
51648,52.56,4
51668,52.58,5
51688,52.6,4
51708,52.62,4
51728,52.64,5
51748,52.66,6
51768,52.68,4
51788,52.7,6
51808,52.72,6
51828,52.74,6
51848,52.76,4
51868,52.78,5
51888,52.8,5
51908,52.82,4
51928,52.84,6
51948,52.86,5
51968,52.88,3
51988,52.9,4
52008,52.92,5
52028,52.94,6
52048,52.96,6
52068,52.98,4
52088,53.0,4
52108,53.02,4
52128,53.04,4
52148,53.06,4
52168,53.08,4
52188,53.1,5
52208,53.12,4
52228,53.14,7
52248,53.16,6
52268,53.18,6
52288,53.2,5
52308,53.22,4
52328,53.24,6
52348,53.26,4
52368,53.28,4
52388,53.3,6
52408,53.32,7
52428,53.34,6
52448,53.36,5
52468,53.38,7
52488,53.4,4
52508,53.42,7
52528,53.44,6
52548,53.46,6
52568,53.48,5
52588,53.5,4
52608,53.52,4
52628,53.54,5
52648,53.56,6
52668,53.58,6
52688,53.6,5
52708,53.62,5
52728,53.64,5
52748,53.66,5
52768,53.68,4
52788,53.7,3
52808,53.72,5
52828,53.74,6
52848,53.76,6
52868,53.78,6
52888,53.8,5
52908,53.82,5
52928,53.84,5
52948,53.86,5
52968,53.88,6
52988,53.9,6
53008,53.92,4
53028,53.95,6
53048,53.96,6
53068,53.98,5
53088,54.0,5
53108,54.02,3
53128,54.04,6
53148,54.06,5
53168,54.08,4
53188,54.1,4
53208,54.12,5
53228,54.14,5
53248,54.16,5
53268,54.18,6
53288,54.2,3
53308,54.22,5
53328,54.24,3
53348,54.26,5
53368,54.28,3
53388,54.3,3
53408,54.32,4
53428,54.34,5
53448,54.36,6
53468,54.38,4
53488,54.4,4
53508,54.42,4
53528,54.44,5
53548,54.46,5
53568,54.48,4
53588,54.5,4
53608,54.52,2
53628,54.54,4
53648,54.56,6
53668,54.58,5
53688,54.6,3
53708,54.63,3
53728,54.64,3
53748,54.66,5
53768,54.68,6
53788,54.7,3
53808,54.72,5
53828,54.74,3
53848,54.76,4
53868,54.78,5
53888,54.8,1
53908,54.82,3
53928,54.84,2
53948,54.86,5
53968,54.88,2
53988,54.9,3
54008,54.92,3
54028,54.94,5
54048,54.96,5
54068,54.98,5
54088,55.0,5
54108,55.02,5
54128,55.04,6
54148,55.06,5
54168,55.08,6
54188,55.1,6
54208,55.12,5
54228,55.14,6
54248,55.16,5
54268,55.18,6
54288,55.2,5
54308,55.22,5
54328,55.24,5
54348,55.26,6
54368,55.28,2
54388,55.3,4
54408,55.32,6
54428,55.34,5
54448,55.36,5
54468,55.38,5
54488,55.4,4
54508,55.42,4
54528,55.44,6
54548,55.46,6
54568,55.48,3
54588,55.5,3
54608,55.52,5
54628,55.54,4
54648,55.56,6
54668,55.58,4
54688,55.6,4
54708,55.62,6
54728,55.64,5
54748,55.66,4
54768,55.68,4
54788,55.7,5
54808,55.72,3
54828,55.74,3
54848,55.76,6
54868,55.78,5
54888,55.8,4
54908,55.82,5
54928,55.84,6
54948,55.86,5
54968,55.88,6
54988,55.9,5
55008,55.92,5
55028,55.94,6
55048,55.96,5
55068,55.98,4
55088,56.0,4
55108,56.02,6
55128,56.04,3
55148,56.06,4
55168,56.08,6
55188,56.1,5
55208,56.12,4
55228,56.14,5
55248,56.16,4
55268,56.18,5
55288,56.2,5
55308,56.22,5
55328,56.24,3
55348,56.26,5
55368,56.28,5
55388,56.3,5
55408,56.32,3
55428,56.34,4
55448,56.36,5
55468,56.38,6
55488,56.4,3
55508,56.42,5
55528,56.44,5
55548,56.46,5
55568,56.48,5
55588,56.5,5
55608,56.52,5
55628,56.54,6
55648,56.56,6
55668,56.58,5
55688,56.6,3
55708,56.62,4
55728,56.64,2
55748,56.66,6
55768,56.68,5
55788,56.7,4
55808,56.72,5
55828,56.74,5
55848,56.76,4
55868,56.78,5
55888,56.8,4
55908,56.82,5
55928,56.84,6
55948,56.86,5
55968,56.88,4
55988,56.9,5
56008,56.92,3
56028,56.94,5
56048,56.96,3
56068,56.98,4
56088,57.0,5
56108,57.02,4
56128,57.04,5
56148,57.06,6
56168,57.08,5
56188,57.1,4
56208,57.12,6
56228,57.14,5
56248,57.16,5
56268,57.18,5
56288,57.2,5
56308,57.22,4
56328,57.24,4
56348,57.26,3
56368,57.28,3
56388,57.3,6
56408,57.32,4
56428,57.34,2
56448,57.36,5
56468,57.38,4
56488,57.4,5
56508,57.42,4
56528,57.44,4
56548,57.46,2
56568,57.48,5
56588,57.5,3
56608,57.52,4
56628,57.54,4
56648,57.56,4
56668,57.58,4
56688,57.6,4
56708,57.62,3
56728,57.64,4
56748,57.66,6
56768,57.68,6
56788,57.7,3
56808,57.72,2
56828,57.74,1
56848,57.76,5
56868,57.78,2
56888,57.8,3
56908,57.82,3
56928,57.84,4
56948,57.86,5
56968,57.88,5
56988,57.9,3
57008,57.92,5
57028,57.94,4
57048,57.96,4
57068,57.98,5
57088,58.0,2
57108,58.02,3
57128,58.04,5
57148,58.06,2
57168,58.08,4
57188,58.1,4
57208,58.12,6
57228,58.14,4
57248,58.16,3
57268,58.18,4
57288,58.2,4
57308,58.22,3
57328,58.24,3
57348,58.26,5
57368,58.28,4
57388,58.3,2
57408,58.32,2
57428,58.34,5
57448,58.36,5
57468,58.38,4
57488,58.4,4
57508,58.42,3
57528,58.44,4
57548,58.46,4
57568,58.48,5
57588,58.5,4
57608,58.52,5
57628,58.54,4
57648,58.56,4
57668,58.58,169
57688,58.6,281
57708,58.62,357
57728,58.64,423
57748,58.66,450
57768,58.68,483
57788,58.7,479
57808,58.72,374
57828,58.74,4
57848,58.76,5
57868,58.78,5
57888,58.8,3
57908,58.82,4
57928,58.84,6
57948,58.86,5
57968,58.88,6
57988,58.9,278
58008,58.92,428
58028,58.94,479
58048,58.96,532
58068,58.98,546
58088,59.0,572
58108,59.02,588
58128,59.04,593
58148,59.06,598
58168,59.08,595
58188,59.1,591
58208,59.12,552
58228,59.14,6
58248,59.16,5
58268,59.18,6
58288,59.2,4
58308,59.22,4
58328,59.24,3
58348,59.26,4
58368,59.28,4
58388,59.3,5
58408,59.32,475
58428,59.34,592
58448,59.36,644
58468,59.38,671
58488,59.4,678
58508,59.42,687
58528,59.44,695
58548,59.46,696
58568,59.48,711
58588,59.5,700
58608,59.52,675
58628,59.54,249
58648,59.56,5
58668,59.58,4
58688,59.6,6
58708,59.62,5
58728,59.64,3
58748,59.66,6
58768,59.68,41
58788,59.7,474
58808,59.72,546
58828,59.74,582
58848,59.76,591
58868,59.78,594
58888,59.8,596
58908,59.82,597
58928,59.84,582
58948,59.86,192
58968,59.88,5
58988,59.9,4
59008,59.92,5
59028,59.94,5
59048,59.96,6
59068,59.98,6
59088,60.0,6
59108,60.02,575
59128,60.04,630
59148,60.06,647
59168,60.08,670
59188,60.11,668
59208,60.13,676
59228,60.15,676
59248,60.16,665
59268,60.18,9
59288,60.2,5
59308,60.22,4
59328,60.24,2
59348,60.26,3
59368,60.28,6
59388,60.3,4
59408,60.32,5
59428,60.34,5
59448,60.36,6
59468,60.38,4
59488,60.4,4
59508,60.42,6
59528,60.44,4
59548,60.46,4
59568,60.48,5
59588,60.5,4
59608,60.52,5
59628,60.54,4
59648,60.56,5
59668,60.58,6
59688,60.6,6
59708,60.62,2
59728,60.64,6
59748,60.66,5
59768,60.68,6
59788,60.7,6
59808,60.72,4
59828,60.74,1
59848,60.76,4
59868,60.78,5
59888,60.8,4
59908,60.82,5
59928,60.84,4
59948,60.86,6
59968,60.88,5
59988,60.9,5
60008,60.92,3
60028,60.94,5
60048,60.97,130
60068,60.98,189
60088,61.0,234
60108,61.02,310
60128,61.04,328
60148,61.06,341
60168,61.08,353
60188,61.1,352
60208,61.12,340
60228,61.14,0
60248,61.16,0
60268,61.18,0
60288,61.2,1
60308,61.22,1
60328,61.24,1
60348,61.26,1
60368,61.28,1
60388,61.3,2
60408,61.32,2
60428,61.34,0
60448,61.36,3
60468,61.38,5
60488,61.4,4
60508,61.42,2
60528,61.44,3
60548,61.46,2
60568,61.48,3
60588,61.5,2
60608,61.52,3
60628,61.54,4
60648,61.56,4
60668,61.58,5
60688,61.6,3
60708,61.62,4
60728,61.64,2
60748,61.66,3
60768,61.68,2
60788,61.7,4
60808,61.72,3
60828,61.74,3
60848,61.76,4
60868,61.78,2
60888,61.8,2
60908,61.82,3
60928,61.84,2
60948,61.86,2
60968,61.88,2
60988,61.9,3
61008,61.92,3
61028,61.94,2
61048,61.96,2
61068,61.98,4
61088,62.0,3
61108,62.02,3
61128,62.04,3
61148,62.06,2
61168,62.08,4
61188,62.1,2
61208,62.12,2
61228,62.14,4
61248,62.16,5
61268,62.18,2
61288,62.2,2
61308,62.22,4
61328,62.24,2
61348,62.26,3
61368,62.28,3
61388,62.3,2
61408,62.32,2
61428,62.34,4
61448,62.36,4
61468,62.38,3
61488,62.4,3
61508,62.42,3
61528,62.44,4
61548,62.46,4
61568,62.48,2
61588,62.5,4
61608,62.52,1
61628,62.54,2
61648,62.56,3
61668,62.58,3
61688,62.6,5
61708,62.62,4
61728,62.64,3
61748,62.66,4
61768,62.68,4
61788,62.7,3
61808,62.72,2
61828,62.74,3
61848,62.76,1
